placa,data_posicao,velocidade,longitude,latitude,ignicao
CAR0012,Sun Dec 16 2018 10:14:38 GMT-0200 (Hora oficial do Brasil),0,-51.4699075,-25.3649695,false
CAR0012,Sun Dec 16 2018 10:44:40 GMT-0200 (Hora oficial do Brasil),0,-51.469908,-25.3649213,false
CAR0012,Sun Dec 16 2018 11:14:43 GMT-0200 (Hora oficial do Brasil),0,-51.4699595,-25.364891,false
CAR0012,Sun Dec 16 2018 11:44:47 GMT-0200 (Hora oficial do Brasil),0,-51.4699606,-25.3648895,false
CAR0012,Sun Dec 16 2018 12:14:50 GMT-0200 (Hora oficial do Brasil),0,-51.469899,-25.3649125,false
CAR0012,Sun Dec 16 2018 12:44:53 GMT-0200 (Hora oficial do Brasil),0,-51.469894,-25.3649056,false
CAR0012,Sun Dec 16 2018 13:14:56 GMT-0200 (Hora oficial do Brasil),0,-51.4699513,-25.3648403,false
CAR0012,Sun Dec 16 2018 13:44:59 GMT-0200 (Hora oficial do Brasil),0,-51.4700025,-25.3649438,false
CAR0012,Sun Dec 16 2018 14:15:02 GMT-0200 (Hora oficial do Brasil),0,-51.4699766,-25.3649058,false
CAR0012,Sun Dec 16 2018 14:45:04 GMT-0200 (Hora oficial do Brasil),0,-51.469964,-25.3649553,false
CAR0012,Sun Dec 16 2018 15:15:07 GMT-0200 (Hora oficial do Brasil),0,-51.4699475,-25.3649568,false
CAR0012,Sun Dec 16 2018 15:45:10 GMT-0200 (Hora oficial do Brasil),0,-51.4699291,-25.3648606,false
CAR0012,Sun Dec 16 2018 16:15:13 GMT-0200 (Hora oficial do Brasil),0,-51.469886,-25.3648891,false
CAR0012,Sun Dec 16 2018 16:45:16 GMT-0200 (Hora oficial do Brasil),0,-51.4699146,-25.3648788,false
CAR0012,Sun Dec 16 2018 17:15:19 GMT-0200 (Hora oficial do Brasil),0,-51.4699336,-25.3649128,false
CAR0012,Sun Dec 16 2018 17:45:22 GMT-0200 (Hora oficial do Brasil),0,-51.469926,-25.3648955,false
CAR0012,Sun Dec 16 2018 18:15:25 GMT-0200 (Hora oficial do Brasil),0,-51.469895,-25.3648921,false
CAR0012,Sun Dec 16 2018 18:45:28 GMT-0200 (Hora oficial do Brasil),0,-51.469889,-25.3648691,false
CAR0012,Sun Dec 16 2018 19:15:31 GMT-0200 (Hora oficial do Brasil),0,-51.4698858,-25.3648745,false
CAR0012,Sun Dec 16 2018 19:45:34 GMT-0200 (Hora oficial do Brasil),0,-51.4698793,-25.3648978,false
CAR0012,Sun Dec 16 2018 20:15:37 GMT-0200 (Hora oficial do Brasil),0,-51.4698841,-25.3649161,false
CAR0012,Sun Dec 16 2018 20:45:40 GMT-0200 (Hora oficial do Brasil),0,-51.4699263,-25.3649268,false
CAR0012,Sun Dec 16 2018 21:15:43 GMT-0200 (Hora oficial do Brasil),0,-51.4699053,-25.3648945,false
CAR0012,Sun Dec 16 2018 21:45:47 GMT-0200 (Hora oficial do Brasil),0,-51.469924,-25.3649281,false
